,station_id,contract_name,station_name,station_address,has_payment_terminal,is_bonus_station,station_status,last_update,is_connected,allows_overflow,shape,overflowStands,position_latitude,position_longitude,totalStands_capacity,totalStands_availabilities.bikes,totalStands_availabilities.stands,totalStands_availabilities.mechanicalBikes,total_electrical_bikes,total_internal_battery_bikes,total_removable_battery_bikes,main_stand_capacity,main_stand_available_bikes,main_stand_available_stands,main_stand_mechanical_bikes,main_stand_electrical_bikes,main_stand_internal_battery_bikes,main_stand_removable_battery_bikes
134,68,dublin,HANOVER QUAY,Hanover Quay,False,False,OPEN,2024-12-25 14:12:20,True,False,,,53.344115,-6.237153,40,4,36,3,1,0,1,40,4,36,3,1,0,1
135,74,dublin,OLIVER BOND STREET,Oliver Bond Street,False,False,OPEN,2024-12-25 14:15:07,True,False,,,53.343893,-6.280531,30,21,9,12,9,0,9,30,21,9,12,9,0,9
136,87,dublin,COLLINS BARRACKS MUSEUM,Collins Barracks Museum,False,False,OPEN,2024-12-25 14:20:46,True,False,,,53.347477,-6.28525,38,22,16,11,11,0,11,38,22,16,11,11,0,11
137,84,dublin,BROOKFIELD ROAD,Brookfield Road,False,False,OPEN,2024-12-25 14:20:18,True,False,,,53.339005,-6.300217,30,22,8,13,9,0,9,30,22,8,13,9,0,9
138,90,dublin,BENSON STREET,Benson Street,False,False,OPEN,2024-12-25 14:15:40,True,False,,,53.344153,-6.233451,40,2,38,1,1,0,1,40,2,38,1,1,0,1
139,11,dublin,EARLSFORT TERRACE,Earlsfort Terrace,False,False,OPEN,2024-12-25 14:16:59,True,False,,,53.334295,-6.258503,30,17,13,13,4,0,4,30,17,13,13,4,0,4
140,17,dublin,GOLDEN LANE,Golden Lane,False,False,OPEN,2024-12-25 14:16:20,True,False,,,53.340803,-6.267732,20,17,3,10,7,0,7,20,17,3,10,7,0,7
141,45,dublin,DEVERELL PLACE,Deverell Place,False,False,OPEN,2024-12-25 14:16:18,True,False,,,53.351464,-6.255265,30,2,28,1,1,0,1,30,2,28,1,1,0,1
142,114,dublin,WILTON TERRACE (PARK),Wilton Terrace (Park),False,False,OPEN,2024-12-25 14:12:59,True,False,,,53.333653,-6.248345,40,4,36,3,1,0,1,40,4,36,3,1,0,1
143,72,dublin,JOHN STREET WEST,John Street West,False,False,OPEN,2024-12-25 14:11:29,True,False,,,53.343105,-6.277167,31,6,25,1,5,0,5,31,6,25,1,5,0,5
144,63,dublin,FENIAN STREET,Fenian Street,False,False,OPEN,2024-12-25 14:12:50,True,False,,,53.341428,-6.24672,35,23,12,11,12,0,12,35,23,12,11,12,0,12
145,113,dublin,MERRION SQUARE SOUTH,Merrion Square South,False,False,OPEN,2024-12-25 14:13:41,True,False,,,53.338614,-6.248606,40,11,18,7,4,0,4,40,11,18,7,4,0,4
146,91,dublin,SOUTH DOCK ROAD,South Dock Road,False,False,OPEN,2024-12-25 14:12:43,True,False,,,53.341833,-6.231291,30,20,10,13,7,0,7,30,20,10,13,7,0,7
147,99,dublin,CITY QUAY,City Quay,False,False,OPEN,2024-12-25 14:20:44,True,False,,,53.346637,-6.246154,30,24,6,8,16,0,16,30,24,6,8,16,0,16
148,9,dublin,EXCHEQUER STREET,Exchequer Street,False,False,OPEN,2024-12-25 14:17:22,True,False,,,53.343034,-6.263578,24,10,14,9,1,0,1,24,10,14,9,1,0,1
149,67,dublin,THE POINT,The Point,False,False,OPEN,2024-12-25 14:13:31,True,False,,,53.346867,-6.230852,40,23,17,16,7,0,7,40,23,17,16,7,0,7
150,116,dublin,BROADSTONE,Broadstone,False,False,OPEN,2024-12-25 14:15:45,True,False,,,53.3547,-6.272314,30,19,11,7,12,0,12,30,19,11,7,12,0,12
151,55,dublin,HATCH STREET,Hatch Street,False,False,OPEN,2024-12-25 14:16:34,True,False,,,53.33403,-6.260714,36,16,20,9,7,0,7,36,16,20,9,7,0,7
152,62,dublin,LIME STREET,Lime Street,False,False,OPEN,2024-12-25 14:11:41,True,False,,,53.346026,-6.243576,40,11,29,4,7,0,7,40,11,29,4,7,0,7
153,5,dublin,CHARLEMONT PLACE,Charlemont Street,False,False,OPEN,2024-12-25 14:16:28,True,False,,,53.330662,-6.260177,40,15,25,9,6,0,6,40,15,25,9,6,0,6
154,97,dublin,KILMAINHAM GAOL,Kilmainham Gaol,False,False,OPEN,2024-12-25 14:14:14,True,False,,,53.342113,-6.310015,40,13,27,4,9,0,9,40,13,27,4,9,0,9
155,61,dublin,HARDWICKE PLACE,Hardwicke Place,False,False,OPEN,2024-12-25 14:16:13,True,False,,,53.357043,-6.263232,25,9,16,6,3,0,3,25,9,16,6,3,0,3
156,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,False,False,OPEN,2024-12-25 14:13:08,True,False,,,53.348875,-6.267459,29,16,13,7,9,0,9,29,16,13,7,9,0,9
157,73,dublin,FRANCIS STREET,Francis Street,False,False,OPEN,2024-12-25 14:13:11,True,False,,,53.342081,-6.275233,30,8,22,4,4,0,4,30,8,22,4,4,0,4
158,4,dublin,GREEK STREET,Greek Street,False,False,OPEN,2024-12-25 14:16:53,True,False,,,53.346874,-6.272976,20,18,1,9,9,0,9,20,18,1,9,9,0,9
159,49,dublin,GUILD STREET,Guild Street,False,False,OPEN,2024-12-25 14:17:32,True,False,,,53.347932,-6.240928,40,31,9,25,6,0,6,40,31,9,25,6,0,6
160,19,dublin,HERBERT PLACE,Herbert Place,False,False,OPEN,2024-12-25 14:13:39,True,False,,,53.334432,-6.245575,30,1,29,1,0,0,0,30,1,29,1,0,0,0
161,7,dublin,HIGH STREET,High Street,False,False,OPEN,2024-12-25 14:19:52,True,False,,,53.343565,-6.275071,29,2,27,1,1,0,1,29,2,27,1,1,0,1
162,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,False,False,OPEN,2024-12-25 14:21:00,True,False,,,53.359624,-6.260348,30,12,18,11,1,0,1,30,12,18,11,1,0,1
163,102,dublin,WESTERN WAY,Western Way,False,False,OPEN,2024-12-25 14:13:04,True,False,,,53.354929,-6.269425,40,8,32,7,1,0,1,40,8,32,7,1,0,1
164,38,dublin,TALBOT STREET,Talbot Street,False,False,OPEN,2024-12-25 14:17:54,True,False,,,53.350974,-6.25294,40,10,29,8,2,0,2,40,10,29,8,2,0,2
165,53,dublin,NEWMAN HOUSE,Newman House,False,False,OPEN,2024-12-25 14:15:56,True,False,,,53.337132,-6.26059,40,12,28,11,1,0,1,40,12,28,11,1,0,1
166,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,False,False,OPEN,2024-12-25 14:15:33,True,False,,,53.339218,-6.240642,40,32,8,24,8,0,8,40,32,8,24,8,0,8
167,66,dublin,NEW CENTRAL BANK,New Central Bank,False,False,OPEN,2024-12-25 14:11:36,True,False,,,53.347122,-6.234749,40,2,38,1,1,0,1,40,2,38,1,1,0,1
168,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),False,False,OPEN,2024-12-25 14:14:39,True,False,,,53.355173,-6.278424,40,7,33,2,5,0,5,40,7,33,2,5,0,5
169,101,dublin,KING STREET NORTH,King Street North,False,False,OPEN,2024-12-25 14:20:35,True,False,,,53.350291,-6.273507,30,7,23,4,3,0,3,30,7,23,4,3,0,3
170,115,dublin,KILLARNEY STREET,Killarney Street,False,False,OPEN,2024-12-25 14:14:36,True,False,,,53.354845,-6.247579,30,29,1,23,6,0,6,30,29,1,23,6,0,6
171,47,dublin,HERBERT STREET,Herbert Street,False,False,OPEN,2024-12-25 14:17:26,True,False,,,53.335742,-6.24551,40,1,39,1,0,0,0,40,1,39,1,0,0,0
172,117,dublin,HANOVER QUAY EAST,Hanover Quay East,False,False,OPEN,2024-12-25 14:16:31,True,False,,,53.343653,-6.231755,40,4,36,3,1,0,1,40,4,36,3,1,0,1
173,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,False,False,OPEN,2024-12-25 14:17:56,True,False,,,53.347884,-6.248048,30,10,20,7,3,0,3,30,10,20,7,3,0,3
174,27,dublin,MOLESWORTH STREET,Molesworth Street,False,False,OPEN,2024-12-25 14:14:08,True,False,,,53.341288,-6.258117,20,1,19,1,0,0,0,20,1,19,1,0,0,0
175,16,dublin,GEORGES QUAY,Georges Quay,False,False,OPEN,2024-12-25 14:20:10,True,False,,,53.347508,-6.252192,20,12,8,7,5,0,5,20,12,8,7,5,0,5
176,96,dublin,KILMAINHAM LANE,Kilmainham Lane,False,False,OPEN,2024-12-25 14:11:20,True,False,,,53.341805,-6.305085,30,4,26,4,0,0,0,30,4,26,4,0,0,0
177,82,dublin,MOUNT BROWN,Mount Brown,False,False,OPEN,2024-12-25 14:12:53,True,False,,,53.341645,-6.29719,22,7,15,2,5,0,5,22,7,15,2,5,0,5
178,76,dublin,MARKET STREET SOUTH,Market Street South,False,False,OPEN,2024-12-25 14:11:51,True,False,,,53.342296,-6.287661,38,4,34,3,1,0,1,38,4,34,3,1,0,1
179,71,dublin,KEVIN STREET,Kevin Street,False,False,OPEN,2024-12-25 14:16:28,True,False,,,53.337757,-6.267699,40,25,15,16,9,0,9,40,25,15,16,9,0,9
180,79,dublin,ECCLES STREET EAST,Eccles Street East,False,False,OPEN,2024-12-25 14:16:39,True,False,,,53.358115,-6.265601,27,1,26,0,1,0,1,27,1,26,0,1,0,1
181,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,False,False,OPEN,2024-12-25 14:16:58,True,False,,,53.342638,-6.238695,40,23,17,17,6,0,6,40,23,17,17,6,0,6
182,25,dublin,MERRION SQUARE EAST,Merrion Square East,False,False,OPEN,2024-12-25 14:20:50,True,False,,,53.339434,-6.246548,30,2,28,1,1,0,1,30,2,28,1,1,0,1
183,51,dublin,YORK STREET WEST,York Street West,False,False,OPEN,2024-12-25 14:12:20,True,False,,,53.339334,-6.264699,40,0,0,0,0,0,0,40,0,0,0,0,0,0
184,37,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,False,False,OPEN,2024-12-25 14:11:39,True,False,,,53.337494,-6.26199,30,10,20,4,6,0,6,30,10,20,4,6,0,6
185,59,dublin,DENMARK STREET GREAT,Denmark Street Great,False,False,OPEN,2024-12-25 14:17:18,True,False,,,53.35561,-6.261397,20,0,20,0,0,0,0,20,0,20,0,0,0,0
186,95,dublin,ROYAL HOSPITAL,Royal Hospital,False,False,OPEN,2024-12-25 14:19:23,True,False,,,53.343897,-6.29706,40,25,15,15,10,0,10,40,25,15,15,10,0,10
187,94,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),False,False,OPEN,2024-12-25 14:14:39,True,False,,,53.346985,-6.297804,40,13,27,10,3,0,3,40,13,27,10,3,0,3
188,105,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),False,False,OPEN,2024-12-25 14:18:27,True,False,,,53.355954,-6.278378,36,0,36,0,0,0,0,36,0,36,0,0,0,0
189,36,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,False,False,OPEN,2024-12-25 14:11:43,True,False,,,53.337824,-6.256035,40,8,32,6,2,0,2,40,8,32,6,2,0,2
190,93,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),False,False,OPEN,2024-12-25 14:14:13,True,False,,,53.346603,-6.296924,40,14,26,13,1,0,1,40,14,26,13,1,0,1
191,22,dublin,TOWNSEND STREET,Townsend Street,False,False,OPEN,2024-12-25 14:19:45,True,False,,,53.345922,-6.254614,20,9,11,3,6,0,6,20,9,11,3,6,0,6
192,50,dublin,GEORGES LANE,George's Lane,False,False,OPEN,2024-12-25 14:16:05,True,False,,,53.35023,-6.279696,40,1,39,0,1,0,1,40,1,39,0,1,0,1
193,110,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,False,False,OPEN,2024-12-25 14:15:21,True,False,,,53.356307,-6.273717,40,15,25,8,7,0,7,40,15,25,8,7,0,7
194,12,dublin,ECCLES STREET,Eccles Street,False,False,OPEN,2024-12-25 14:11:45,True,False,,,53.359246,-6.269779,20,5,15,0,5,0,5,20,5,15,0,5,0,5
195,34,dublin,PORTOBELLO HARBOUR,Portobello Harbour,False,False,OPEN,2024-12-25 14:20:08,True,False,,,53.330362,-6.265163,30,2,28,2,0,0,0,30,2,28,2,0,0,0
196,78,dublin,MATER HOSPITAL,Mater Hospital,False,False,OPEN,2024-12-25 14:18:07,True,False,,,53.359967,-6.264828,40,1,39,1,0,0,0,40,1,39,1,0,0,0
197,2,dublin,BLESSINGTON STREET,Blessington Street,False,False,OPEN,2024-12-25 14:14:36,True,False,,,53.356769,-6.26814,20,4,16,2,2,0,2,20,4,16,2,2,0,2
198,75,dublin,JAMES STREET,James Street,False,False,OPEN,2024-12-25 14:17:52,True,False,,,53.343456,-6.287409,40,23,17,17,6,0,6,40,23,17,17,6,0,6
199,111,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,False,False,OPEN,2024-12-25 14:14:27,True,False,,,53.356717,-6.256359,40,5,35,3,2,0,2,40,5,35,3,2,0,2
200,26,dublin,MERRION SQUARE WEST,Merrion Square West,False,False,OPEN,2024-12-25 14:12:44,True,False,,,53.339764,-6.251988,20,4,16,4,0,0,0,20,4,16,4,0,0,0
201,65,dublin,CONVENTION CENTRE,Convention Centre,False,False,OPEN,2024-12-25 14:18:16,True,False,,,53.34744,-6.238523,40,6,34,5,1,0,1,40,6,34,5,1,0,1
202,15,dublin,HARDWICKE STREET,Hardwicke Street,False,False,OPEN,2024-12-25 14:14:48,True,False,,,53.355473,-6.264423,16,1,15,0,1,0,1,16,1,15,0,1,0,1
203,86,dublin,PARKGATE STREET,Parkgate Street,False,False,OPEN,2024-12-25 14:20:46,True,False,,,53.347972,-6.291804,38,21,17,2,19,0,19,38,21,17,2,19,0,19
204,35,dublin,SMITHFIELD,Smithfield,False,False,OPEN,2024-12-25 14:12:36,True,False,,,53.347692,-6.278214,30,12,18,4,8,0,8,30,12,18,4,8,0,8
205,10,dublin,DAME STREET,Dame Street,False,False,OPEN,2024-12-25 14:15:58,True,False,,,53.344007,-6.266802,16,8,8,5,3,0,3,16,8,8,5,3,0,3
206,100,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),False,False,OPEN,2024-12-25 14:17:28,True,False,,,53.347106,-6.292041,25,25,0,20,5,0,5,25,25,0,20,5,0,5
207,24,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,False,False,OPEN,2024-12-25 14:20:50,True,False,,,53.352149,-6.260533,20,7,11,5,2,0,2,20,7,11,5,2,0,2
208,64,dublin,SANDWITH STREET,Sandwith Street,False,False,OPEN,2024-12-25 14:20:15,True,False,,,53.345203,-6.247163,40,11,29,10,1,0,1,40,11,29,10,1,0,1
209,109,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,False,False,OPEN,2024-12-25 14:16:52,True,False,,,53.353331,-6.249319,29,19,10,10,9,0,9,29,19,10,10,9,0,9
210,85,dublin,ROTHE ABBEY,Rothe Abbey,False,False,OPEN,2024-12-25 14:17:58,True,False,,,53.338776,-6.30395,35,30,5,12,18,0,18,35,30,5,12,18,0,18
211,107,dublin,CHARLEVILLE ROAD,Charleville Road,False,False,OPEN,2024-12-25 14:15:23,True,False,,,53.359157,-6.281866,40,5,35,4,1,0,1,40,5,35,4,1,0,1
212,33,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,False,False,OPEN,2024-12-25 14:15:24,True,False,,,53.349013,-6.260311,23,18,5,9,9,0,9,23,18,5,9,9,0,9
213,44,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,False,False,OPEN,2024-12-25 14:18:11,True,False,,,53.358437,-6.260641,30,9,21,5,4,0,4,30,9,21,5,4,0,4
214,89,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,False,False,OPEN,2024-12-25 14:16:15,True,False,,,53.335211,-6.2509,40,21,19,10,11,0,11,40,21,19,10,11,0,11
215,57,dublin,GRATTAN STREET,Grattan Street,False,False,OPEN,2024-12-25 14:12:04,True,False,,,53.339629,-6.243778,23,6,17,4,2,0,2,23,6,17,4,2,0,2
216,80,dublin,ST JAMES HOSPITAL (LUAS),St James Hospital (Luas),False,False,OPEN,2024-12-25 14:15:02,True,False,,,53.341359,-6.292951,40,17,23,4,13,0,13,40,17,23,4,13,0,13
217,41,dublin,HARCOURT TERRACE,Harcourt Terrace,False,False,OPEN,2024-12-25 14:21:03,True,False,,,53.332763,-6.257942,20,2,18,0,2,0,2,20,2,18,0,2,0,2
218,3,dublin,BOLTON STREET,Bolton Street,False,False,OPEN,2024-12-25 14:12:30,True,False,,,53.351182,-6.269859,20,14,6,7,7,0,7,20,14,6,7,7,0,7
219,40,dublin,JERVIS STREET,Jervis Street,False,False,OPEN,2024-12-25 14:20:50,True,False,,,53.3483,-6.266651,21,5,16,4,1,0,1,21,5,16,4,1,0,1
220,29,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,False,False,OPEN,2024-12-25 14:18:48,True,False,,,53.346057,-6.268001,29,29,0,16,13,0,13,29,29,0,16,13,0,13
221,103,dublin,GRANGEGORMAN LOWER (SOUTH),Grangegorman Lower (South),False,False,OPEN,2024-12-25 14:16:50,True,False,,,53.354663,-6.278681,40,2,38,1,1,0,1,40,2,38,1,1,0,1
222,28,dublin,MOUNTJOY SQUARE WEST,Mountjoy Square West,False,False,OPEN,2024-12-25 14:13:47,True,False,,,53.356299,-6.258586,30,16,14,4,12,0,12,30,16,14,4,12,0,12
223,39,dublin,WILTON TERRACE,Wilton Terrace,False,False,OPEN,2024-12-25 14:13:26,True,False,,,53.332383,-6.252717,20,7,13,3,4,0,4,20,7,13,3,4,0,4
224,83,dublin,EMMET ROAD,Emmet Road,False,False,OPEN,2024-12-25 14:17:17,True,False,,,53.340714,-6.308191,40,20,20,11,9,0,9,40,20,20,11,9,0,9
225,92,dublin,HEUSTON BRIDGE (NORTH),Heuston Bridge (North),False,False,OPEN,2024-12-25 14:20:09,True,False,,,53.347802,-6.292432,40,33,7,24,9,0,9,40,33,7,24,9,0,9
226,21,dublin,LEINSTER STREET SOUTH,Leinster Street South,False,False,OPEN,2024-12-25 14:20:30,True,False,,,53.34218,-6.254485,30,12,18,5,7,0,7,30,12,18,5,7,0,7
227,88,dublin,BLACKHALL PLACE,Blackhall Place,False,False,OPEN,2024-12-25 14:16:45,True,False,,,53.3488,-6.281637,30,3,27,3,0,0,0,30,3,27,3,0,0,0
228,42,dublin,SMITHFIELD NORTH,Smithfield North,False,False,OPEN,2024-12-25 14:40:59,True,False,,,53.349562,-6.278198,30,4,26,3,1,0,1,30,4,26,3,1,0,1
229,30,dublin,PARNELL SQUARE NORTH,Parnell Square North,False,False,OPEN,2024-12-25 14:49:00,True,False,,,53.3537415547453,-6.26530144781526,20,1,19,1,0,0,0,20,1,19,1,0,0,0
230,54,dublin,CLONMEL STREET,Clonmel Street,False,False,OPEN,2024-12-25 14:47:13,True,False,,,53.336021,-6.26298,33,14,19,2,12,0,12,33,14,19,2,12,0,12
231,108,dublin,AVONDALE ROAD,Avondale Road,False,False,OPEN,2024-12-25 14:45:07,True,False,,,53.359405,-6.276142,35,0,35,0,0,0,0,35,0,35,0,0,0,0
232,20,dublin,JAMES STREET EAST,James Street East,False,False,OPEN,2024-12-25 14:44:59,True,False,,,53.336597,-6.248109,30,1,29,1,0,0,0,30,1,29,1,0,0,0
233,56,dublin,MOUNT STREET LOWER,Mount Street Lower,False,False,OPEN,2024-12-25 14:50:26,True,False,,,53.33796,-6.24153,40,9,31,4,5,0,5,40,9,31,4,5,0,5
234,6,dublin,CHRISTCHURCH PLACE,Christchurch Place,False,False,OPEN,2024-12-25 14:42:12,True,False,,,53.343368,-6.27012,20,4,16,4,0,0,0,20,4,16,4,0,0,0
235,18,dublin,GRANTHAM STREET,Grantham Street,False,False,OPEN,2024-12-25 14:44:05,True,False,,,53.334123,-6.265436,30,17,13,11,6,0,6,30,17,13,11,6,0,6
236,32,dublin,PEARSE STREET,Pearse Street,False,False,OPEN,2024-12-25 14:45:04,True,False,,,53.344304,-6.250427,30,16,14,12,4,0,4,30,16,14,12,4,0,4
237,52,dublin,YORK STREET EAST,York Street East,False,False,OPEN,2024-12-25 14:43:04,True,False,,,53.338755,-6.262003,32,5,27,4,1,0,1,32,5,27,4,1,0,1
238,48,dublin,EXCISE WALK,Excise Walk,False,False,OPEN,2024-12-25 14:42:15,True,False,,,53.347777,-6.244239,40,11,29,5,6,0,6,40,11,29,5,6,0,6
239,13,dublin,FITZWILLIAM SQUARE WEST,Fitzwilliam Square West,False,False,OPEN,2024-12-25 14:41:53,True,False,,,53.336074,-6.252825,30,23,7,10,13,0,13,30,23,7,10,13,0,13
240,43,dublin,PORTOBELLO ROAD,Portobello Road,False,False,OPEN,2024-12-25 14:44:46,True,False,,,53.330091,-6.268044,30,15,15,11,4,0,4,30,15,15,11,4,0,4
241,31,dublin,PARNELL STREET,Parnell Street,False,False,OPEN,2024-12-25 14:50:42,True,False,,,53.350929,-6.265125,20,5,15,4,1,0,1,20,5,15,4,1,0,1
242,98,dublin,FREDERICK STREET SOUTH,Frederick Street South,False,False,OPEN,2024-12-25 14:50:29,True,False,,,53.341515,-6.256853,40,13,27,9,4,0,4,40,13,27,9,4,0,4
243,14,dublin,FOWNES STREET UPPER,Fownes Street Upper,False,False,OPEN,2024-12-25 14:45:56,True,False,,,53.344603,-6.263371,30,27,3,19,8,0,8,30,27,3,19,8,0,8
244,1,dublin,CLARENDON ROW,Clarendon Row,False,False,OPEN,2024-12-25 14:43:04,True,False,,,53.340927,-6.262501,31,17,14,12,5,0,5,31,17,14,12,5,0,5
245,23,dublin,CUSTOM HOUSE,Custom House,False,False,OPEN,2024-12-25 14:44:36,True,False,,,53.348279,-6.254662,30,19,11,18,1,0,1,30,19,11,18,1,0,1
246,106,dublin,RATHDOWN ROAD,Rathdown Road,False,False,OPEN,2024-12-25 14:44:00,True,False,,,53.35893,-6.280337,40,14,26,2,12,0,12,40,14,26,2,12,0,12
247,112,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),False,False,OPEN,2024-12-25 14:43:24,True,False,,,53.357841,-6.251557,30,2,28,0,2,0,2,30,2,28,0,2,0,2
248,68,dublin,HANOVER QUAY,Hanover Quay,False,False,OPEN,2024-12-25 14:42:46,True,False,,,53.344115,-6.237153,40,3,37,2,1,0,1,40,3,37,2,1,0,1
249,74,dublin,OLIVER BOND STREET,Oliver Bond Street,False,False,OPEN,2024-12-25 14:50:05,True,False,,,53.343893,-6.280531,30,20,10,11,9,0,9,30,20,10,11,9,0,9
250,87,dublin,COLLINS BARRACKS MUSEUM,Collins Barracks Museum,False,False,OPEN,2024-12-25 14:50:58,True,False,,,53.347477,-6.28525,38,22,16,11,11,0,11,38,22,16,11,11,0,11
251,84,dublin,BROOKFIELD ROAD,Brookfield Road,False,False,OPEN,2024-12-25 14:46:44,True,False,,,53.339005,-6.300217,30,22,8,13,9,0,9,30,22,8,13,9,0,9
252,90,dublin,BENSON STREET,Benson Street,False,False,OPEN,2024-12-25 14:45:56,True,False,,,53.344153,-6.233451,40,3,37,2,1,0,1,40,3,37,2,1,0,1
253,11,dublin,EARLSFORT TERRACE,Earlsfort Terrace,False,False,OPEN,2024-12-25 14:46:35,True,False,,,53.334295,-6.258503,30,17,13,13,4,0,4,30,17,13,13,4,0,4
254,17,dublin,GOLDEN LANE,Golden Lane,False,False,OPEN,2024-12-25 14:46:32,True,False,,,53.340803,-6.267732,20,17,3,10,7,0,7,20,17,3,10,7,0,7
255,45,dublin,DEVERELL PLACE,Deverell Place,False,False,OPEN,2024-12-25 14:46:30,True,False,,,53.351464,-6.255265,30,2,28,1,1,0,1,30,2,28,1,1,0,1
256,114,dublin,WILTON TERRACE (PARK),Wilton Terrace (Park),False,False,OPEN,2024-12-25 14:48:51,True,False,,,53.333653,-6.248345,40,3,37,2,1,0,1,40,3,37,2,1,0,1
257,72,dublin,JOHN STREET WEST,John Street West,False,False,OPEN,2024-12-25 14:42:55,True,False,,,53.343105,-6.277167,31,5,26,1,4,0,4,31,5,26,1,4,0,4
258,63,dublin,FENIAN STREET,Fenian Street,False,False,OPEN,2024-12-25 14:43:03,True,False,,,53.341428,-6.24672,35,24,11,12,12,0,12,35,24,11,12,12,0,12
259,113,dublin,MERRION SQUARE SOUTH,Merrion Square South,False,False,OPEN,2024-12-25 14:43:53,True,False,,,53.338614,-6.248606,40,11,18,7,4,0,4,40,11,18,7,4,0,4
260,91,dublin,SOUTH DOCK ROAD,South Dock Road,False,False,OPEN,2024-12-25 14:42:59,True,False,,,53.341833,-6.231291,30,19,11,11,8,0,8,30,19,11,11,8,0,8
261,99,dublin,CITY QUAY,City Quay,False,False,OPEN,2024-12-25 14:50:56,True,False,,,53.346637,-6.246154,30,25,5,8,17,0,17,30,25,5,8,17,0,17
262,9,dublin,EXCHEQUER STREET,Exchequer Street,False,False,OPEN,2024-12-25 14:47:38,True,False,,,53.343034,-6.263578,24,10,14,9,1,0,1,24,10,14,9,1,0,1
263,67,dublin,THE POINT,The Point,False,False,OPEN,2024-12-25 14:43:44,True,False,,,53.346867,-6.230852,40,22,18,16,6,0,6,40,22,18,16,6,0,6
264,116,dublin,BROADSTONE,Broadstone,False,False,OPEN,2024-12-25 14:45:57,True,False,,,53.3547,-6.272314,30,19,11,7,12,0,12,30,19,11,7,12,0,12
265,55,dublin,HATCH STREET,Hatch Street,False,False,OPEN,2024-12-25 14:46:46,True,False,,,53.33403,-6.260714,36,16,20,9,7,0,7,36,16,20,9,7,0,7
266,62,dublin,LIME STREET,Lime Street,False,False,OPEN,2024-12-25 14:41:53,True,False,,,53.346026,-6.243576,40,11,29,4,7,0,7,40,11,29,4,7,0,7
267,5,dublin,CHARLEMONT PLACE,Charlemont Street,False,False,OPEN,2024-12-25 14:46:28,True,False,,,53.330662,-6.260177,40,15,25,9,6,0,6,40,15,25,9,6,0,6
268,97,dublin,KILMAINHAM GAOL,Kilmainham Gaol,False,False,OPEN,2024-12-25 14:42:09,True,False,,,53.342113,-6.310015,40,13,27,4,9,0,9,40,13,27,4,9,0,9
269,61,dublin,HARDWICKE PLACE,Hardwicke Place,False,False,OPEN,2024-12-25 14:46:24,True,False,,,53.357043,-6.263232,25,9,16,6,3,0,3,25,9,16,6,3,0,3
270,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,False,False,OPEN,2024-12-25 14:43:23,True,False,,,53.348875,-6.267459,29,15,14,6,9,0,9,29,15,14,6,9,0,9
271,73,dublin,FRANCIS STREET,Francis Street,False,False,OPEN,2024-12-25 14:43:23,True,False,,,53.342081,-6.275233,30,8,22,4,4,0,4,30,8,22,4,4,0,4
