,station_id,contract_name,station_name,station_address,has_payment_terminal,is_bonus_station,station_status,last_update,is_connected,allows_overflow,shape,overflowStands,position_latitude,position_longitude,totalStands_capacity,totalStands_availabilities.bikes,totalStands_availabilities.stands,totalStands_availabilities.mechanicalBikes,total_electrical_bikes,total_internal_battery_bikes,total_removable_battery_bikes,main_stand_capacity,main_stand_available_bikes,main_stand_available_stands,main_stand_mechanical_bikes,main_stand_electrical_bikes,main_stand_internal_battery_bikes,main_stand_removable_battery_bikes
10822,35,dublin,SMITHFIELD,Smithfield,False,False,OPEN,2024-12-30 16:21:44,True,False,,,53.347692,-6.278214,30,27,3,17,10,0,10,30,27,3,17,10,0,10
10823,10,dublin,DAME STREET,Dame Street,False,False,OPEN,2024-12-30 16:25:18,True,False,,,53.344007,-6.266802,16,15,1,12,3,0,3,16,15,1,12,3,0,3
10824,100,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),False,False,OPEN,2024-12-30 16:25:37,True,False,,,53.347106,-6.292041,25,25,0,11,14,0,14,25,25,0,11,14,0,14
10825,24,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,False,False,OPEN,2024-12-30 16:24:08,True,False,,,53.352149,-6.260533,20,15,5,9,6,0,6,20,15,5,9,6,0,6
10826,64,dublin,SANDWITH STREET,Sandwith Street,False,False,OPEN,2024-12-30 16:24:19,True,False,,,53.345203,-6.247163,40,15,25,13,2,0,2,40,15,25,13,2,0,2
10827,109,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,False,False,OPEN,2024-12-30 16:24:33,True,False,,,53.353331,-6.249319,29,7,22,5,2,0,2,29,7,22,5,2,0,2
10828,85,dublin,ROTHE ABBEY,Rothe Abbey,False,False,OPEN,2024-12-30 16:16:02,True,False,,,53.338776,-6.30395,35,15,20,3,12,0,12,35,15,20,3,12,0,12
10829,107,dublin,CHARLEVILLE ROAD,Charleville Road,False,False,OPEN,2024-12-30 16:25:21,True,False,,,53.359157,-6.281866,40,19,21,10,9,0,9,40,19,21,10,9,0,9
10830,33,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,False,False,OPEN,2024-12-30 16:24:34,True,False,,,53.349013,-6.260311,23,18,5,16,2,0,2,23,18,5,16,2,0,2
10831,44,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,False,False,OPEN,2024-12-30 16:16:27,True,False,,,53.358437,-6.260641,30,14,16,12,2,0,2,30,14,16,12,2,0,2
10832,89,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,False,False,OPEN,2024-12-30 16:24:27,True,False,,,53.335211,-6.2509,40,18,22,10,8,0,8,40,18,22,10,8,0,8
10833,57,dublin,GRATTAN STREET,Grattan Street,False,False,OPEN,2024-12-30 16:21:27,True,False,,,53.339629,-6.243778,23,4,19,3,1,0,1,23,4,19,3,1,0,1
10834,80,dublin,ST JAMES HOSPITAL (LUAS),St James Hospital (Luas),False,False,OPEN,2024-12-30 16:19:40,True,False,,,53.341359,-6.292951,40,9,31,3,6,0,6,40,9,31,3,6,0,6
10835,41,dublin,HARCOURT TERRACE,Harcourt Terrace,False,False,OPEN,2024-12-30 16:22:38,True,False,,,53.332763,-6.257942,20,14,6,9,5,0,5,20,14,6,9,5,0,5
10836,3,dublin,BOLTON STREET,Bolton Street,False,False,OPEN,2024-12-30 16:24:37,True,False,,,53.351182,-6.269859,20,6,14,3,3,0,3,20,6,14,3,3,0,3
10837,40,dublin,JERVIS STREET,Jervis Street,False,False,OPEN,2024-12-30 16:16:25,True,False,,,53.3483,-6.266651,21,21,0,6,15,0,15,21,21,0,6,15,0,15
10838,29,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,False,False,OPEN,2024-12-30 16:25:20,True,False,,,53.346057,-6.268001,29,19,10,11,8,0,8,29,19,10,11,8,0,8
10839,103,dublin,GRANGEGORMAN LOWER (SOUTH),Grangegorman Lower (South),False,False,OPEN,2024-12-30 16:23:27,True,False,,,53.354663,-6.278681,40,3,37,3,0,0,0,40,3,37,3,0,0,0
10840,28,dublin,MOUNTJOY SQUARE WEST,Mountjoy Square West,False,False,OPEN,2024-12-30 16:23:44,True,False,,,53.356299,-6.258586,30,10,20,6,4,0,4,30,10,20,6,4,0,4
10841,39,dublin,WILTON TERRACE,Wilton Terrace,False,False,OPEN,2024-12-30 16:24:35,True,False,,,53.332383,-6.252717,20,7,13,4,3,0,3,20,7,13,4,3,0,3
10842,83,dublin,EMMET ROAD,Emmet Road,False,False,OPEN,2024-12-30 16:24:52,True,False,,,53.340714,-6.308191,40,14,26,9,5,0,5,40,14,26,9,5,0,5
10843,92,dublin,HEUSTON BRIDGE (NORTH),Heuston Bridge (North),False,False,OPEN,2024-12-30 16:23:56,True,False,,,53.347802,-6.292432,40,23,17,14,9,0,9,40,23,17,14,9,0,9
10844,21,dublin,LEINSTER STREET SOUTH,Leinster Street South,False,False,OPEN,2024-12-30 16:25:22,True,False,,,53.34218,-6.254485,30,6,24,4,2,0,2,30,6,24,4,2,0,2
10845,88,dublin,BLACKHALL PLACE,Blackhall Place,False,False,OPEN,2024-12-30 16:25:21,True,False,,,53.3488,-6.281637,30,5,25,4,1,0,1,30,5,25,4,1,0,1
10846,42,dublin,SMITHFIELD NORTH,Smithfield North,False,False,OPEN,2024-12-30 16:55:11,True,False,,,53.349562,-6.278198,30,5,25,1,4,0,4,30,5,25,1,4,0,4
10847,30,dublin,PARNELL SQUARE NORTH,Parnell Square North,False,False,OPEN,2024-12-30 16:49:55,True,False,,,53.3537415547453,-6.26530144781526,20,4,16,4,0,0,0,20,4,16,4,0,0,0
10848,54,dublin,CLONMEL STREET,Clonmel Street,False,False,OPEN,2024-12-30 16:46:52,True,False,,,53.336021,-6.26298,33,16,17,8,8,0,8,33,16,17,8,8,0,8
10849,108,dublin,AVONDALE ROAD,Avondale Road,False,False,OPEN,2024-12-30 16:54:40,True,False,,,53.359405,-6.276142,35,1,34,1,0,0,0,35,1,34,1,0,0,0
10850,20,dublin,JAMES STREET EAST,James Street East,False,False,OPEN,2024-12-30 16:46:00,True,False,,,53.336597,-6.248109,30,1,29,1,0,0,0,30,1,29,1,0,0,0
10851,56,dublin,MOUNT STREET LOWER,Mount Street Lower,False,False,OPEN,2024-12-30 16:52:56,True,False,,,53.33796,-6.24153,40,23,17,17,6,0,6,40,23,17,17,6,0,6
10852,6,dublin,CHRISTCHURCH PLACE,Christchurch Place,False,False,OPEN,2024-12-30 16:52:56,True,False,,,53.343368,-6.27012,20,11,9,6,5,0,5,20,11,9,6,5,0,5
10853,18,dublin,GRANTHAM STREET,Grantham Street,False,False,OPEN,2024-12-30 16:53:44,True,False,,,53.334123,-6.265436,30,1,29,1,0,0,0,30,1,29,1,0,0,0
10854,32,dublin,PEARSE STREET,Pearse Street,False,False,OPEN,2024-12-30 16:54:10,True,False,,,53.344304,-6.250427,30,14,16,10,4,0,4,30,14,16,10,4,0,4
10855,52,dublin,YORK STREET EAST,York Street East,False,False,OPEN,2024-12-30 16:54:59,True,False,,,53.338755,-6.262003,32,17,15,10,7,0,7,32,17,15,10,7,0,7
10856,48,dublin,EXCISE WALK,Excise Walk,False,False,OPEN,2024-12-30 16:54:23,True,False,,,53.347777,-6.244239,40,7,33,6,1,0,1,40,7,33,6,1,0,1
10857,13,dublin,FITZWILLIAM SQUARE WEST,Fitzwilliam Square West,False,False,OPEN,2024-12-30 16:46:53,True,False,,,53.336074,-6.252825,30,24,6,10,14,0,14,30,24,6,10,14,0,14
10858,43,dublin,PORTOBELLO ROAD,Portobello Road,False,False,OPEN,2024-12-30 16:54:31,True,False,,,53.330091,-6.268044,30,19,11,10,9,0,9,30,19,11,10,9,0,9
10859,31,dublin,PARNELL STREET,Parnell Street,False,False,OPEN,2024-12-30 16:46:49,True,False,,,53.350929,-6.265125,20,9,11,5,4,0,4,20,9,11,5,4,0,4
10860,98,dublin,FREDERICK STREET SOUTH,Frederick Street South,False,False,OPEN,2024-12-30 16:53:31,True,False,,,53.341515,-6.256853,40,20,20,14,6,0,6,40,20,20,14,6,0,6
10861,14,dublin,FOWNES STREET UPPER,Fownes Street Upper,False,False,OPEN,2024-12-30 16:46:38,True,False,,,53.344603,-6.263371,30,18,10,9,9,0,9,30,18,10,9,9,0,9
10862,1,dublin,CLARENDON ROW,Clarendon Row,False,False,OPEN,2024-12-30 16:55:26,True,False,,,53.340927,-6.262501,31,25,6,18,7,0,7,31,25,6,18,7,0,7
10863,23,dublin,CUSTOM HOUSE,Custom House,False,False,OPEN,2024-12-30 16:46:43,True,False,,,53.348279,-6.254662,30,5,25,3,2,0,2,30,5,25,3,2,0,2
10864,106,dublin,RATHDOWN ROAD,Rathdown Road,False,False,OPEN,2024-12-30 16:53:29,True,False,,,53.35893,-6.280337,40,11,29,8,3,0,3,40,11,29,8,3,0,3
10865,112,dublin,NORTH CIRCULAR ROAD (O'CONNELL'S),North Circular Road (O'Connell's),False,False,OPEN,2024-12-30 16:54:12,True,False,,,53.357841,-6.251557,30,14,16,8,6,0,6,30,14,16,8,6,0,6
10866,68,dublin,HANOVER QUAY,Hanover Quay,False,False,OPEN,2024-12-30 16:53:43,True,False,,,53.344115,-6.237153,40,27,13,19,8,0,8,40,27,13,19,8,0,8
10867,74,dublin,OLIVER BOND STREET,Oliver Bond Street,False,False,OPEN,2024-12-30 16:51:51,True,False,,,53.343893,-6.280531,30,14,16,6,8,0,8,30,14,16,6,8,0,8
10868,87,dublin,COLLINS BARRACKS MUSEUM,Collins Barracks Museum,False,False,OPEN,2024-12-30 16:55:17,True,False,,,53.347477,-6.28525,38,19,19,10,9,0,9,38,19,19,10,9,0,9
10869,84,dublin,BROOKFIELD ROAD,Brookfield Road,False,False,OPEN,2024-12-30 16:54:30,True,False,,,53.339005,-6.300217,30,9,21,3,6,0,6,30,9,21,3,6,0,6
10870,90,dublin,BENSON STREET,Benson Street,False,False,OPEN,2024-12-30 16:55:38,True,False,,,53.344153,-6.233451,40,6,34,6,0,0,0,40,6,34,6,0,0,0
10871,11,dublin,EARLSFORT TERRACE,Earlsfort Terrace,False,False,OPEN,2024-12-30 16:52:01,True,False,,,53.334295,-6.258503,30,20,10,15,5,0,5,30,20,10,15,5,0,5
10872,17,dublin,GOLDEN LANE,Golden Lane,False,False,OPEN,2024-12-30 16:49:38,True,False,,,53.340803,-6.267732,20,6,14,3,3,0,3,20,6,14,3,3,0,3
10873,45,dublin,DEVERELL PLACE,Deverell Place,False,False,OPEN,2024-12-30 16:54:18,True,False,,,53.351464,-6.255265,30,4,26,3,1,0,1,30,4,26,3,1,0,1
10874,114,dublin,WILTON TERRACE (PARK),Wilton Terrace (Park),False,False,OPEN,2024-12-30 16:47:32,True,False,,,53.333653,-6.248345,40,0,40,0,0,0,0,40,0,40,0,0,0,0
10875,72,dublin,JOHN STREET WEST,John Street West,False,False,OPEN,2024-12-30 16:55:43,True,False,,,53.343105,-6.277167,31,2,29,0,2,0,2,31,2,29,0,2,0,2
10876,63,dublin,FENIAN STREET,Fenian Street,False,False,OPEN,2024-12-30 16:55:15,True,False,,,53.341428,-6.24672,35,14,21,6,8,0,8,35,14,21,6,8,0,8
10877,113,dublin,MERRION SQUARE SOUTH,Merrion Square South,False,False,OPEN,2024-12-30 16:54:13,True,False,,,53.338614,-6.248606,40,7,22,6,1,0,1,40,7,22,6,1,0,1
10878,91,dublin,SOUTH DOCK ROAD,South Dock Road,False,False,OPEN,2024-12-30 16:53:48,True,False,,,53.341833,-6.231291,30,10,20,4,6,0,6,30,10,20,4,6,0,6
10879,99,dublin,CITY QUAY,City Quay,False,False,OPEN,2024-12-30 16:49:21,True,False,,,53.346637,-6.246154,30,17,13,6,11,0,11,30,17,13,6,11,0,11
10880,9,dublin,EXCHEQUER STREET,Exchequer Street,False,False,OPEN,2024-12-30 16:55:28,True,False,,,53.343034,-6.263578,24,17,7,12,5,0,5,24,17,7,12,5,0,5
10881,67,dublin,THE POINT,The Point,False,False,OPEN,2024-12-30 16:54:02,True,False,,,53.346867,-6.230852,40,15,25,10,5,0,5,40,15,25,10,5,0,5
10882,116,dublin,BROADSTONE,Broadstone,False,False,OPEN,2024-12-30 16:51:29,True,False,,,53.3547,-6.272314,30,16,14,7,9,0,9,30,16,14,7,9,0,9
10883,55,dublin,HATCH STREET,Hatch Street,False,False,OPEN,2024-12-30 16:55:38,True,False,,,53.33403,-6.260714,36,7,29,5,2,0,2,36,7,29,5,2,0,2
10884,62,dublin,LIME STREET,Lime Street,False,False,OPEN,2024-12-30 16:53:34,True,False,,,53.346026,-6.243576,40,15,25,6,9,0,9,40,15,25,6,9,0,9
10885,5,dublin,CHARLEMONT PLACE,Charlemont Street,False,False,OPEN,2024-12-30 16:49:47,True,False,,,53.330662,-6.260177,40,24,16,21,3,0,3,40,24,16,21,3,0,3
10886,97,dublin,KILMAINHAM GAOL,Kilmainham Gaol,False,False,OPEN,2024-12-30 16:53:50,True,False,,,53.342113,-6.310015,40,9,31,2,7,0,7,40,9,31,2,7,0,7
10887,61,dublin,HARDWICKE PLACE,Hardwicke Place,False,False,OPEN,2024-12-30 16:51:36,True,False,,,53.357043,-6.263232,25,2,23,2,0,0,0,25,2,23,2,0,0,0
10888,77,dublin,WOLFE TONE STREET,Wolfe Tone Street,False,False,OPEN,2024-12-30 16:53:51,True,False,,,53.348875,-6.267459,29,28,1,12,16,0,16,29,28,1,12,16,0,16
10889,73,dublin,FRANCIS STREET,Francis Street,False,False,OPEN,2024-12-30 16:54:47,True,False,,,53.342081,-6.275233,30,4,26,2,2,0,2,30,4,26,2,2,0,2
10890,4,dublin,GREEK STREET,Greek Street,False,False,OPEN,2024-12-30 16:54:27,True,False,,,53.346874,-6.272976,20,11,9,3,8,0,8,20,11,9,3,8,0,8
10891,49,dublin,GUILD STREET,Guild Street,False,False,OPEN,2024-12-30 16:51:08,True,False,,,53.347932,-6.240928,40,25,15,15,10,0,10,40,25,15,15,10,0,10
10892,19,dublin,HERBERT PLACE,Herbert Place,False,False,OPEN,2024-12-30 16:55:15,True,False,,,53.334432,-6.245575,30,4,26,4,0,0,0,30,4,26,4,0,0,0
10893,7,dublin,HIGH STREET,High Street,False,False,OPEN,2024-12-30 16:54:17,True,False,,,53.343565,-6.275071,29,5,24,2,3,0,3,29,5,24,2,3,0,3
10894,60,dublin,NORTH CIRCULAR ROAD,North Circular Road,False,False,OPEN,2024-12-30 16:48:54,True,False,,,53.359624,-6.260348,30,3,27,1,2,0,2,30,3,27,1,2,0,2
10895,102,dublin,WESTERN WAY,Western Way,False,False,OPEN,2024-12-30 16:53:38,True,False,,,53.354929,-6.269425,40,11,29,11,0,0,0,40,11,29,11,0,0,0
10896,38,dublin,TALBOT STREET,Talbot Street,False,False,OPEN,2024-12-30 16:50:00,True,False,,,53.350974,-6.25294,40,29,11,19,10,0,10,40,29,11,19,10,0,10
10897,53,dublin,NEWMAN HOUSE,Newman House,False,False,OPEN,2024-12-30 16:53:38,True,False,,,53.337132,-6.26059,40,14,26,13,1,0,1,40,14,26,13,1,0,1
10898,58,dublin,SIR PATRICK DUN'S,Sir Patrick's Dun,False,False,OPEN,2024-12-30 16:55:23,True,False,,,53.339218,-6.240642,40,5,35,4,1,0,1,40,5,35,4,1,0,1
10899,66,dublin,NEW CENTRAL BANK,New Central Bank,False,False,OPEN,2024-12-30 16:52:44,True,False,,,53.347122,-6.234749,40,6,34,3,3,0,3,40,6,34,3,3,0,3
10900,104,dublin,GRANGEGORMAN LOWER (CENTRAL),Grangegorman Lower (Central),False,False,OPEN,2024-12-30 16:48:36,True,False,,,53.355173,-6.278424,40,19,21,10,9,0,9,40,19,21,10,9,0,9
10901,101,dublin,KING STREET NORTH,King Street North,False,False,OPEN,2024-12-30 16:52:14,True,False,,,53.350291,-6.273507,30,0,30,0,0,0,0,30,0,30,0,0,0,0
10902,115,dublin,KILLARNEY STREET,Killarney Street,False,False,OPEN,2024-12-30 16:47:14,True,False,,,53.354845,-6.247579,30,11,19,2,9,0,9,30,11,19,2,9,0,9
10903,47,dublin,HERBERT STREET,Herbert Street,False,False,OPEN,2024-12-30 16:55:06,True,False,,,53.335742,-6.24551,40,1,39,1,0,0,0,40,1,39,1,0,0,0
10904,117,dublin,HANOVER QUAY EAST,Hanover Quay East,False,False,OPEN,2024-12-30 16:52:53,True,False,,,53.343653,-6.231755,40,3,37,3,0,0,0,40,3,37,3,0,0,0
10905,8,dublin,CUSTOM HOUSE QUAY,Custom House Quay,False,False,OPEN,2024-12-30 16:54:13,True,False,,,53.347884,-6.248048,30,8,22,3,5,0,5,30,8,22,3,5,0,5
10906,27,dublin,MOLESWORTH STREET,Molesworth Street,False,False,OPEN,2024-12-30 16:53:12,True,False,,,53.341288,-6.258117,20,15,5,3,12,0,12,20,15,5,3,12,0,12
10907,16,dublin,GEORGES QUAY,Georges Quay,False,False,OPEN,2024-12-30 16:51:29,True,False,,,53.347508,-6.252192,20,7,13,2,5,0,5,20,7,13,2,5,0,5
10908,96,dublin,KILMAINHAM LANE,Kilmainham Lane,False,False,OPEN,2024-12-30 16:55:26,True,False,,,53.341805,-6.305085,30,18,12,11,7,0,7,30,18,12,11,7,0,7
10909,82,dublin,MOUNT BROWN,Mount Brown,False,False,OPEN,2024-12-30 16:53:08,True,False,,,53.341645,-6.29719,22,6,16,2,4,0,4,22,6,16,2,4,0,4
10910,76,dublin,MARKET STREET SOUTH,Market Street South,False,False,OPEN,2024-12-30 16:53:50,True,False,,,53.342296,-6.287661,38,17,21,14,3,0,3,38,17,21,14,3,0,3
10911,71,dublin,KEVIN STREET,Kevin Street,False,False,OPEN,2024-12-30 16:55:23,True,False,,,53.337757,-6.267699,40,24,16,20,4,0,4,40,24,16,20,4,0,4
10912,79,dublin,ECCLES STREET EAST,Eccles Street East,False,False,OPEN,2024-12-30 16:50:24,True,False,,,53.358115,-6.265601,27,2,25,1,1,0,1,27,2,25,1,1,0,1
10913,69,dublin,GRAND CANAL DOCK,Grand Canal Dock,False,False,OPEN,2024-12-30 16:50:10,True,False,,,53.342638,-6.238695,40,36,4,24,12,0,12,40,36,4,24,12,0,12
10914,25,dublin,MERRION SQUARE EAST,Merrion Square East,False,False,OPEN,2024-12-30 16:46:55,True,False,,,53.339434,-6.246548,30,5,25,0,5,0,5,30,5,25,0,5,0,5
10915,51,dublin,YORK STREET WEST,York Street West,False,False,OPEN,2024-12-30 16:53:43,True,False,,,53.339334,-6.264699,40,0,0,0,0,0,0,40,0,0,0,0,0,0
10916,37,dublin,ST. STEPHEN'S GREEN SOUTH,St. Stephen's Green South,False,False,OPEN,2024-12-30 16:52:36,True,False,,,53.337494,-6.26199,30,25,5,11,14,0,14,30,25,5,11,14,0,14
10917,59,dublin,DENMARK STREET GREAT,Denmark Street Great,False,False,OPEN,2024-12-30 16:49:48,True,False,,,53.35561,-6.261397,20,0,20,0,0,0,0,20,0,20,0,0,0,0
10918,95,dublin,ROYAL HOSPITAL,Royal Hospital,False,False,OPEN,2024-12-30 16:52:47,True,False,,,53.343897,-6.29706,40,6,34,2,4,0,4,40,6,34,2,4,0,4
10919,94,dublin,HEUSTON STATION (CAR PARK),Heuston Station (Car Park),False,False,OPEN,2024-12-30 16:46:32,True,False,,,53.346985,-6.297804,40,8,32,8,0,0,0,40,8,32,8,0,0,0
10920,105,dublin,GRANGEGORMAN LOWER (NORTH),Grangegorman Lower (North),False,False,OPEN,2024-12-30 16:45:51,True,False,,,53.355954,-6.278378,36,13,23,7,6,0,6,36,13,23,7,6,0,6
10921,36,dublin,ST. STEPHEN'S GREEN EAST,St. Stephen's Green East,False,False,OPEN,2024-12-30 16:52:41,True,False,,,53.337824,-6.256035,40,19,21,16,3,0,3,40,19,21,16,3,0,3
10922,93,dublin,HEUSTON STATION (CENTRAL),Heuston Station (Central),False,False,OPEN,2024-12-30 16:45:46,True,False,,,53.346603,-6.296924,40,8,32,8,0,0,0,40,8,32,8,0,0,0
10923,22,dublin,TOWNSEND STREET,Townsend Street,False,False,OPEN,2024-12-30 16:55:14,True,False,,,53.345922,-6.254614,20,6,14,4,2,0,2,20,6,14,4,2,0,2
10924,50,dublin,GEORGES LANE,George's Lane,False,False,OPEN,2024-12-30 16:55:30,True,False,,,53.35023,-6.279696,40,2,38,1,1,0,1,40,2,38,1,1,0,1
10925,110,dublin,PHIBSBOROUGH ROAD,Phibsborough Road,False,False,OPEN,2024-12-30 16:55:17,True,False,,,53.356307,-6.273717,40,19,21,10,9,0,9,40,19,21,10,9,0,9
10926,12,dublin,ECCLES STREET,Eccles Street,False,False,OPEN,2024-12-30 16:53:30,True,False,,,53.359246,-6.269779,20,2,18,1,1,0,1,20,2,18,1,1,0,1
10927,34,dublin,PORTOBELLO HARBOUR,Portobello Harbour,False,False,OPEN,2024-12-30 16:53:52,True,False,,,53.330362,-6.265163,30,10,20,10,0,0,0,30,10,20,10,0,0,0
10928,78,dublin,MATER HOSPITAL,Mater Hospital,False,False,OPEN,2024-12-30 16:46:03,True,False,,,53.359967,-6.264828,40,10,30,8,2,0,2,40,10,30,8,2,0,2
10929,2,dublin,BLESSINGTON STREET,Blessington Street,False,False,OPEN,2024-12-30 16:52:33,True,False,,,53.356769,-6.26814,20,6,14,0,6,0,6,20,6,14,0,6,0,6
10930,75,dublin,JAMES STREET,James Street,False,False,OPEN,2024-12-30 16:53:18,True,False,,,53.343456,-6.287409,40,6,34,6,0,0,0,40,6,34,6,0,0,0
10931,111,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,False,False,OPEN,2024-12-30 16:51:00,True,False,,,53.356717,-6.256359,40,3,37,1,2,0,2,40,3,37,1,2,0,2
10932,26,dublin,MERRION SQUARE WEST,Merrion Square West,False,False,OPEN,2024-12-30 16:53:32,True,False,,,53.339764,-6.251988,20,19,1,7,12,0,12,20,19,1,7,12,0,12
10933,65,dublin,CONVENTION CENTRE,Convention Centre,False,False,OPEN,2024-12-30 16:45:50,True,False,,,53.34744,-6.238523,40,4,36,1,3,0,3,40,4,36,1,3,0,3
10934,15,dublin,HARDWICKE STREET,Hardwicke Street,False,False,OPEN,2024-12-30 16:45:49,True,False,,,53.355473,-6.264423,16,2,14,1,1,0,1,16,2,14,1,1,0,1
10935,86,dublin,PARKGATE STREET,Parkgate Street,False,False,OPEN,2024-12-30 16:52:03,True,False,,,53.347972,-6.291804,38,16,22,3,13,0,13,38,16,22,3,13,0,13
10936,35,dublin,SMITHFIELD,Smithfield,False,False,OPEN,2024-12-30 16:46:30,True,False,,,53.347692,-6.278214,30,27,3,17,10,0,10,30,27,3,17,10,0,10
10937,10,dublin,DAME STREET,Dame Street,False,False,OPEN,2024-12-30 16:55:32,True,False,,,53.344007,-6.266802,16,16,0,12,4,0,4,16,16,0,12,4,0,4
10938,100,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),False,False,OPEN,2024-12-30 16:52:43,True,False,,,53.347106,-6.292041,25,24,1,10,14,0,14,25,24,1,10,14,0,14
10939,24,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,False,False,OPEN,2024-12-30 16:50:53,True,False,,,53.352149,-6.260533,20,15,5,9,6,0,6,20,15,5,9,6,0,6
10940,64,dublin,SANDWITH STREET,Sandwith Street,False,False,OPEN,2024-12-30 16:52:37,True,False,,,53.345203,-6.247163,40,17,23,14,3,0,3,40,17,23,14,3,0,3
10941,109,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,False,False,OPEN,2024-12-30 16:54:46,True,False,,,53.353331,-6.249319,29,7,22,5,2,0,2,29,7,22,5,2,0,2
10942,85,dublin,ROTHE ABBEY,Rothe Abbey,False,False,OPEN,2024-12-30 16:54:21,True,False,,,53.338776,-6.30395,35,14,21,2,12,0,12,35,14,21,2,12,0,12
10943,107,dublin,CHARLEVILLE ROAD,Charleville Road,False,False,OPEN,2024-12-30 16:55:38,True,False,,,53.359157,-6.281866,40,19,21,10,9,0,9,40,19,21,10,9,0,9
10944,33,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,False,False,OPEN,2024-12-30 16:55:16,True,False,,,53.349013,-6.260311,23,2,21,2,0,0,0,23,2,21,2,0,0,0
10945,44,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,False,False,OPEN,2024-12-30 16:54:17,True,False,,,53.358437,-6.260641,30,16,14,12,4,0,4,30,16,14,12,4,0,4
10946,89,dublin,FITZWILLIAM SQUARE EAST,Fitzwilliam Square East,False,False,OPEN,2024-12-30 16:54:37,True,False,,,53.335211,-6.2509,40,18,22,10,8,0,8,40,18,22,10,8,0,8
10947,57,dublin,GRATTAN STREET,Grattan Street,False,False,OPEN,2024-12-30 16:54:12,True,False,,,53.339629,-6.243778,23,5,18,4,1,0,1,23,5,18,4,1,0,1
10948,80,dublin,ST JAMES HOSPITAL (LUAS),St James Hospital (Luas),False,False,OPEN,2024-12-30 16:48:06,True,False,,,53.341359,-6.292951,40,6,34,1,5,0,5,40,6,34,1,5,0,5
10949,41,dublin,HARCOURT TERRACE,Harcourt Terrace,False,False,OPEN,2024-12-30 16:52:54,True,False,,,53.332763,-6.257942,20,14,6,9,5,0,5,20,14,6,9,5,0,5
10950,3,dublin,BOLTON STREET,Bolton Street,False,False,OPEN,2024-12-30 16:54:50,True,False,,,53.351182,-6.269859,20,6,14,3,3,0,3,20,6,14,3,3,0,3
10951,40,dublin,JERVIS STREET,Jervis Street,False,False,OPEN,2024-12-30 16:46:38,True,False,,,53.3483,-6.266651,21,21,0,6,15,0,15,21,21,0,6,15,0,15
10952,29,dublin,ORMOND QUAY UPPER,Ormond Quay Upper,False,False,OPEN,2024-12-30 16:53:31,True,False,,,53.346057,-6.268001,29,28,1,13,15,0,15,29,28,1,13,15,0,15
10953,103,dublin,GRANGEGORMAN LOWER (SOUTH),Grangegorman Lower (South),False,False,OPEN,2024-12-30 16:53:39,True,False,,,53.354663,-6.278681,40,3,37,3,0,0,0,40,3,37,3,0,0,0
10954,28,dublin,MOUNTJOY SQUARE WEST,Mountjoy Square West,False,False,OPEN,2024-12-30 16:53:57,True,False,,,53.356299,-6.258586,30,11,19,7,4,0,4,30,11,19,7,4,0,4
10955,39,dublin,WILTON TERRACE,Wilton Terrace,False,False,OPEN,2024-12-30 16:54:48,True,False,,,53.332383,-6.252717,20,6,14,4,2,0,2,20,6,14,4,2,0,2
10956,83,dublin,EMMET ROAD,Emmet Road,False,False,OPEN,2024-12-30 16:55:10,True,False,,,53.340714,-6.308191,40,13,27,8,5,0,5,40,13,27,8,5,0,5
10957,92,dublin,HEUSTON BRIDGE (NORTH),Heuston Bridge (North),False,False,OPEN,2024-12-30 16:52:48,True,False,,,53.347802,-6.292432,40,24,16,15,9,0,9,40,24,16,15,9,0,9
